,datetimehourly,totalsales,quantity,newcustomer,returningcustomer,queueline
2891,4/3/17 7:00,213.11,14.217,1,3,4
2892,4/3/17 8:00,122.59,8.178,0,2,2
2893,4/3/17 9:00,176.71,11.789,1,3,4
2894,4/3/17 10:00,156.67,10.451,0,3,3
2895,4/3/17 11:00,0,0,0,0,0
2896,4/3/17 12:00,117.55,7.842,1,1,2
2897,4/3/17 13:00,88.5,5.904,2,0,2
2898,4/3/17 14:00,0,0,0,0,0
2899,4/3/17 15:00,159.89,10.666,1,3,4
2900,4/3/17 16:00,74.26,4.954,1,1,2
2901,4/3/17 17:00,0,0,0,0,0
2902,4/3/17 18:00,58.76,3.92,0,1,1
2903,4/3/17 19:00,59.42,3.964,0,1,1
2904,4/3/17 20:00,0,0,0,0,0
2905,4/3/17 21:00,55.13,3.678,0,1,1
2906,4/3/17 22:00,0,0,0,0,0
2907,4/3/17 23:00,0,0,0,0,0
2908,4/4/17 0:00,0,0,0,0,0
2909,4/4/17 1:00,0,0,0,0,0
2910,4/4/17 2:00,0,0,0,0,0
2911,4/4/17 3:00,0,0,0,0,0
2912,4/4/17 4:00,0,0,0,0,0
2913,4/4/17 5:00,0,0,0,0,0
2914,4/4/17 6:00,53.2,3.549,1,0,1
2915,4/4/17 7:00,0,0,0,0,0
2916,4/4/17 8:00,0,0,0,0,0
2917,4/4/17 9:00,0,0,0,0,0
2918,4/4/17 10:00,0.48,0.032,1,0,1
2919,4/4/17 11:00,58.31,3.89,1,0,1
2920,4/4/17 12:00,54.34,3.625,0,1,1
2921,4/4/17 13:00,49.35,3.292,0,1,1
2922,4/4/17 14:00,31.7,2.115,1,0,1
2923,4/4/17 15:00,69.17,4.615,0,2,2
2924,4/4/17 16:00,153.58,10.245,1,2,3
2925,4/4/17 17:00,0,0,0,0,0
2926,4/4/17 18:00,94.09,6.277,0,2,2
2927,4/4/17 19:00,36.88,2.46,0,1,1
2928,4/4/17 20:00,0,0,0,0,0
2929,4/4/17 21:00,0,0,0,0,0
2930,4/4/17 22:00,54.79,3.655,0,1,1
2931,4/4/17 23:00,0,0,0,0,0
2932,4/5/17 0:00,31.18,2.08,0,1,1
2933,4/5/17 1:00,0,0,0,0,0
2934,4/5/17 2:00,0,0,0,0,0
2935,4/5/17 3:00,0,0,0,0,0
2936,4/5/17 4:00,0,0,0,0,0
2937,4/5/17 5:00,0,0,0,0,0
2938,4/5/17 6:00,35.35,2.358,0,1,1
2939,4/5/17 7:00,47.67,3.18,0,1,1
2940,4/5/17 8:00,61.04,4.072,1,0,1
2941,4/5/17 9:00,45.9,3.062,0,1,1
2942,4/5/17 10:00,112.53,7.507,0,2,2
2943,4/5/17 11:00,154.67,10.319,2,1,3
2944,4/5/17 12:00,130.22,8.687,1,2,3
2945,4/5/17 13:00,64.85,4.326,1,0,1
2946,4/5/17 14:00,145.91,9.734,1,2,3
2947,4/5/17 15:00,128.37,8.563,2,1,3
2948,4/5/17 16:00,0,0,0,0,0
2949,4/5/17 17:00,91.12,6.079,0,2,2
2950,4/5/17 18:00,79.84,5.326,0,2,2
2951,4/5/17 19:00,0,0,0,0,0
2952,4/5/17 20:00,0,0,0,0,0
2953,4/5/17 21:00,0,0,0,0,0
2954,4/5/17 22:00,0,0,0,0,0
2955,4/5/17 23:00,0,0,0,0,0
2956,4/6/17 0:00,25.81,1.722,0,1,1
2957,4/6/17 1:00,0,0,0,0,0
2958,4/6/17 2:00,0,0,0,0,0
2959,4/6/17 3:00,0,0,0,0,0
2960,4/6/17 4:00,0,0,0,0,0
2961,4/6/17 5:00,54.89,3.662,0,1,1
2962,4/6/17 6:00,0,0,0,0,0
2963,4/6/17 7:00,28.71,1.915,0,1,1
2964,4/6/17 8:00,0,0,0,0,0
2965,4/6/17 9:00,106.14,7.081,0,2,2
2966,4/6/17 10:00,0,0,0,0,0
2967,4/6/17 11:00,96.91,6.465,0,2,2
2968,4/6/17 12:00,0,0,0,0,0
2969,4/6/17 13:00,0,0,0,0,0
2970,4/6/17 14:00,95.2,6.351,0,2,2
2971,4/6/17 15:00,0,0,0,0,0
2972,4/6/17 16:00,0,0,0,0,0
2973,4/6/17 17:00,161.98,10.806,1,2,3
2974,4/6/17 18:00,76.36,5.094,1,1,2
2975,4/6/17 19:00,118.96,7.936,0,2,2
2976,4/6/17 20:00,97.08,6.476,2,0,2
2977,4/6/17 21:00,60.03,4.005,0,1,1
2978,4/6/17 22:00,0,0,0,0,0
2979,4/6/17 23:00,0,0,0,0,0
2980,4/7/17 0:00,27.06,1.805,0,1,1
2981,4/7/17 1:00,0,0,0,0,0
2982,4/7/17 2:00,0,0,0,0,0
2983,4/7/17 3:00,0,0,0,0,0
2984,4/7/17 4:00,0,0,0,0,0
2985,4/7/17 5:00,0,0,0,0,0
2986,4/7/17 6:00,70.87,4.728,1,1,2
2987,4/7/17 7:00,0,0,0,0,0
2988,4/7/17 8:00,22.53,1.503,1,0,1
2989,4/7/17 9:00,0,0,0,0,0
2990,4/7/17 10:00,36.28,2.42,1,0,1
2991,4/7/17 11:00,49.66,3.313,0,1,1
2992,4/7/17 12:00,78.97,5.268,2,0,2
2993,4/7/17 13:00,0,0,0,0,0
2994,4/7/17 14:00,0,0,0,0,0
2995,4/7/17 15:00,44.22,2.95,0,1,1
2996,4/7/17 16:00,104.13,6.946,1,1,2
2997,4/7/17 17:00,135.58,9.044,1,2,3
2998,4/7/17 18:00,64.55,4.306,0,1,1
2999,4/7/17 19:00,35.02,2.336,0,1,1
3000,4/7/17 20:00,0,0,0,0,0
3001,4/7/17 21:00,49.83,3.324,0,1,1
3002,4/7/17 22:00,34.93,2.33,0,1,1
3003,4/7/17 23:00,48.66,3.246,0,1,1
3004,4/8/17 0:00,0,0,0,0,0
3005,4/8/17 1:00,0,0,0,0,0
3006,4/8/17 2:00,0,0,0,0,0
3007,4/8/17 3:00,0,0,0,0,0
3008,4/8/17 4:00,0,0,0,0,0
3009,4/8/17 5:00,0,0,0,0,0
3010,4/8/17 6:00,0,0,0,0,0
3011,4/8/17 7:00,58.33,3.891,1,0,1
3012,4/8/17 8:00,69.69,4.649,1,0,1
3013,4/8/17 9:00,31.64,2.111,0,1,1
3014,4/8/17 10:00,57.94,3.865,0,1,1
3015,4/8/17 11:00,47.82,3.19,0,1,1
3016,4/8/17 12:00,0,0,0,0,0
3017,4/8/17 13:00,170.55,11.378,0,3,3
3018,4/8/17 14:00,0,0,0,0,0
3019,4/8/17 15:00,89.81,5.991,1,1,2
3020,4/8/17 16:00,131.25,8.756,0,3,3
3021,4/8/17 17:00,0,0,0,0,0
3022,4/8/17 18:00,47.32,3.157,0,1,1
3023,4/8/17 19:00,84.49,5.636,1,1,2
3024,4/8/17 20:00,57.65,3.846,0,1,1
3025,4/8/17 21:00,0,0,0,0,0
3026,4/8/17 22:00,0,0,0,0,0
3027,4/8/17 23:00,0,0,0,0,0
3028,4/9/17 0:00,0,0,0,0,0
3029,4/9/17 1:00,0,0,0,0,0
3030,4/9/17 2:00,0,0,0,0,0
3031,4/9/17 3:00,0,0,0,0,0
3032,4/9/17 4:00,0,0,0,0,0
3033,4/9/17 5:00,50.91,3.396,0,1,1
3034,4/9/17 6:00,73.11,4.877,0,2,2
3035,4/9/17 7:00,0,0,0,0,0
3036,4/9/17 8:00,44.97,3,0,1,1
3037,4/9/17 9:00,0,0,0,0,0
3038,4/9/17 10:00,48.75,3.252,0,1,1
3039,4/9/17 11:00,28.32,1.889,0,1,1
3040,4/9/17 12:00,48.4,3.229,0,1,1
3041,4/9/17 13:00,57.1,3.809,0,1,1
3042,4/9/17 14:00,54.67,3.647,1,0,1
3043,4/9/17 15:00,61.58,4.108,0,1,1
3044,4/9/17 16:00,0,0,0,0,0
3045,4/9/17 17:00,0,0,0,0,0
3046,4/9/17 18:00,30.34,2.024,0,1,1
3047,4/9/17 19:00,51.84,3.458,0,1,1
3048,4/9/17 20:00,116.13,7.747,2,0,2
3049,4/9/17 21:00,168.39,11.233,1,2,3
3050,4/9/17 22:00,85.38,5.696,1,1,2
3051,4/9/17 23:00,0,0,0,0,0
3052,4/10/17 0:00,0,0,0,0,0
3053,4/10/17 1:00,0,0,0,0,0
3054,4/10/17 2:00,0,0,0,0,0
3055,4/10/17 3:00,0,0,0,0,0
3056,4/10/17 4:00,0,0,0,0,0
3057,4/10/17 5:00,0,0,0,0,0
3058,4/10/17 6:00,0,0,0,0,0
3059,4/10/17 7:00,0,0,0,0,0
3060,4/10/17 8:00,0,0,0,0,0
3061,4/10/17 9:00,0,0,0,0,0
3062,4/10/17 10:00,50.71,3.383,0,1,1
3063,4/10/17 11:00,167.69,11.187,2,2,4
3064,4/10/17 12:00,53.08,3.541,1,0,1
3065,4/10/17 13:00,0,0,0,0,0
3066,4/10/17 14:00,120.93,8.067,3,0,3
3067,4/10/17 15:00,134.36,8.963,1,1,2
3068,4/10/17 16:00,0,0,0,0,0
3069,4/10/17 17:00,57.29,3.822,0,1,1
3070,4/10/17 18:00,0,0,0,0,0
3071,4/10/17 19:00,53.72,3.584,0,1,1
3072,4/10/17 20:00,19.65,1.311,1,0,1
3073,4/10/17 21:00,0,0,0,0,0
3074,4/10/17 22:00,54.7,3.649,1,0,1
3075,4/10/17 23:00,0,0,0,0,0
3076,4/11/17 0:00,0,0,0,0,0
3077,4/11/17 1:00,0,0,0,0,0
3078,4/11/17 2:00,0,0,0,0,0
3079,4/11/17 3:00,0,0,0,0,0
3080,4/11/17 5:00,0,0,0,0,0
3081,4/11/17 6:00,0,0,0,0,0
3082,4/11/17 7:00,0,0,0,0,0
3083,4/11/17 8:00,47.01,3.136,0,1,1
3084,4/11/17 9:00,0,0,0,0,0
3085,4/11/17 10:00,62.1,4.143,0,1,1
3086,4/11/17 11:00,57.19,3.815,0,1,1
3087,4/11/17 12:00,0,0,0,0,0
3088,4/11/17 13:00,0,0,0,0,0
3089,4/11/17 14:00,0,0,0,0,0
3090,4/11/17 15:00,7.05,0.47,0,1,1
3091,4/11/17 16:00,63.03,4.205,0,1,1
3092,4/11/17 17:00,0,0,0,0,0
3093,4/11/17 18:00,0,0,0,0,0
3094,4/11/17 19:00,94.15,6.281,1,1,2
3095,4/11/17 20:00,60.63,4.045,0,1,1
3096,4/11/17 21:00,0,0,0,0,0
3097,4/11/17 22:00,0,0,0,0,0
3098,4/11/17 23:00,33.55,2.238,0,1,1
3099,4/12/17 0:00,0,0,0,0,0
3100,4/12/17 1:00,0,0,0,0,0
3101,4/12/17 2:00,0,0,0,0,0
3102,4/12/17 3:00,0,0,0,0,0
3103,4/12/17 4:00,0,0,0,0,0
3104,4/12/17 5:00,0,0,0,0,0
3105,4/12/17 6:00,0,0,0,0,0
3106,4/12/17 7:00,0,0,0,0,0
3107,4/12/17 8:00,0,0,0,0,0
3108,4/12/17 9:00,46.39,3.095,1,0,1
3109,4/12/17 10:00,0,0,0,0,0
3110,4/12/17 11:00,97.42,6.499,1,1,2
3111,4/12/17 12:00,56.15,3.746,0,1,1
3112,4/12/17 13:00,103.34,6.894,0,2,2
3113,4/12/17 14:00,58.61,3.91,1,0,1
3114,4/12/17 15:00,103.85,6.928,0,2,2
3115,4/12/17 16:00,18.77,1.252,1,0,1
3116,4/12/17 17:00,30.16,2.012,1,0,1
3117,4/12/17 18:00,81.41,5.431,1,1,2
3118,4/12/17 19:00,87.14,5.813,1,1,2
3119,4/12/17 20:00,146.54,9.776,0,3,3
3120,4/12/17 21:00,0,0,0,0,0
3121,4/12/17 22:00,142.12,9.481,1,2,3
3122,4/12/17 23:00,0,0,0,0,0
3123,4/13/17 0:00,0,0,0,0,0
3124,4/13/17 1:00,0,0,0,0,0
3125,4/13/17 2:00,0,0,0,0,0
3126,4/13/17 3:00,0,0,0,0,0
3127,4/13/17 4:00,0,0,0,0,0
3128,4/13/17 5:00,0,0,0,0,0
3129,4/13/17 6:00,0,0,0,0,0
3130,4/13/17 7:00,39.17,2.613,0,1,1
3131,4/13/17 8:00,50.28,3.354,0,1,1
3132,4/13/17 9:00,91.78,6.123,0,2,2
3133,4/13/17 10:00,0,0,0,0,0
3134,4/13/17 11:00,0,0,0,0,0
3135,4/13/17 12:00,0,0,0,0,0
3136,4/13/17 13:00,55.55,3.706,1,0,1
3137,4/13/17 14:00,41.99,2.801,0,1,1
3138,4/13/17 15:00,36.37,2.426,1,0,1
3139,4/13/17 16:00,95.02,6.339,1,1,2
3140,4/13/17 17:00,60.36,4.027,1,0,1
3141,4/13/17 18:00,48.34,3.225,1,0,1
3142,4/13/17 19:00,67.87,4.528,0,2,2
3143,4/13/17 20:00,61.94,4.132,0,1,1
3144,4/13/17 21:00,0,0,0,0,0
3145,4/13/17 22:00,0,0,0,0,0
3146,4/13/17 23:00,0,0,0,0,0
3147,4/14/17 0:00,0,0,0,0,0
3148,4/14/17 1:00,0,0,0,0,0
3149,4/14/17 2:00,0,0,0,0,0
3150,4/14/17 3:00,0,0,0,0,0
3151,4/14/17 4:00,0,0,0,0,0
3152,4/14/17 5:00,0,0,0,0,0
3153,4/14/17 6:00,59.71,3.983,0,1,1
3154,4/14/17 7:00,0,0,0,0,0
3155,4/14/17 8:00,0,0,0,0,0
3156,4/14/17 9:00,52,3.469,0,1,1
3157,4/14/17 10:00,169.99,11.34,0,3,3
3158,4/14/17 11:00,0,0,0,0,0
3159,4/14/17 12:00,51.9,3.462,0,1,1
3160,4/14/17 13:00,126.01,8.406,1,1,2
3161,4/14/17 14:00,0,0,0,0,0
3162,4/14/17 15:00,0,0,0,0,0
3163,4/14/17 16:00,0,0,0,0,0
3164,4/14/17 17:00,100.99,6.737,0,2,2
3165,4/14/17 18:00,172.75,11.524,1,2,3
3166,4/14/17 19:00,103.41,6.899,0,2,2
3167,4/14/17 20:00,85.82,5.725,0,2,2
3168,4/14/17 21:00,0,0,0,0,0
3169,4/14/17 22:00,0,0,0,0,0
3170,4/14/17 23:00,0,0,0,0,0
3171,4/15/17 0:00,0,0,0,0,0
3172,4/15/17 1:00,0,0,0,0,0
3173,4/15/17 2:00,0,0,0,0,0
3174,4/15/17 3:00,0,0,0,0,0
3175,4/15/17 4:00,0,0,0,0,0
3176,4/15/17 5:00,0,0,0,0,0
3177,4/15/17 6:00,0,0,0,0,0
3178,4/15/17 7:00,0,0,0,0,0
3179,4/15/17 8:00,0,0,0,0,0
3180,4/15/17 9:00,0,0,0,0,0
3181,4/15/17 10:00,0,0,0,0,0
3182,4/15/17 11:00,35.87,2.393,1,0,1
3183,4/15/17 12:00,0,0,0,0,0
3184,4/15/17 13:00,22.59,1.507,1,0,1
3185,4/15/17 14:00,110.97,7.403,0,2,2
3186,4/15/17 15:00,47.23,3.151,0,1,1
3187,4/15/17 16:00,60.96,4.067,0,1,1
3188,4/15/17 17:00,111.61,7.446,0,2,2
3189,4/15/17 18:00,153.16,10.218,1,2,3
3190,4/15/17 19:00,44.88,2.994,1,0,1
3191,4/15/17 20:00,26.86,1.792,0,1,1
3192,4/15/17 21:00,71.28,4.755,2,0,2
3193,4/15/17 22:00,0,0,0,0,0
3194,4/15/17 23:00,0,0,0,0,0
3195,4/16/17 0:00,0,0,0,0,0
3196,4/16/17 1:00,0,0,0,0,0
3197,4/16/17 2:00,0,0,0,0,0
3198,4/16/17 3:00,0,0,0,0,0
3199,4/16/17 4:00,0,0,0,0,0
3200,4/16/17 5:00,0,0,0,0,0
3201,4/16/17 6:00,0,0,0,0,0
3202,4/16/17 7:00,0,0,0,0,0
3203,4/16/17 8:00,0,0,0,0,0
3204,4/16/17 9:00,103.64,6.914,1,1,2
3205,4/16/17 10:00,0,0,0,0,0
3206,4/16/17 11:00,96.95,6.468,2,0,2
3207,4/16/17 12:00,93.99,6.27,0,2,2
3208,4/16/17 13:00,101.27,6.756,1,1,2
3209,4/16/17 14:00,96.88,6.463,0,2,2
3210,4/16/17 15:00,109.52,7.306,1,1,2
3211,4/16/17 16:00,163.02,10.875,0,3,3
3212,4/16/17 17:00,0,0,0,0,0
3213,4/16/17 18:00,98.72,6.586,2,0,2
3214,4/16/17 19:00,60.83,4.058,1,0,1
3215,4/16/17 20:00,124.16,8.283,1,2,3
3216,4/16/17 21:00,0,0,0,0,0
3217,4/16/17 22:00,0,0,0,0,0
3218,4/16/17 23:00,55.97,3.734,1,0,1
3219,4/17/17 0:00,0,0,0,0,0
3220,4/17/17 1:00,0,0,0,0,0
3221,4/17/17 2:00,0,0,0,0,0
3222,4/17/17 3:00,0,0,0,0,0
3223,4/17/17 4:00,0,0,0,0,0
3224,4/17/17 5:00,0,0,0,0,0
3225,4/17/17 6:00,0,0,0,0,0
3226,4/17/17 7:00,0,0,0,0,0
3227,4/17/17 8:00,16.19,1.08,0,1,1
3228,4/17/17 9:00,109.29,7.291,1,1,2
3229,4/17/17 10:00,0,0,0,0,0
3230,4/17/17 11:00,0,0,0,0,0
3231,4/17/17 12:00,26.62,1.776,1,0,1
3232,4/17/17 13:00,0,0,0,0,0
3233,4/17/17 14:00,0,0,0,0,0
3234,4/17/17 15:00,50.13,3.344,0,1,1
3235,4/17/17 16:00,40.92,2.73,0,1,1
3236,4/17/17 17:00,48,3.202,1,0,1
3237,4/17/17 18:00,0,0,0,0,0
3238,4/17/17 19:00,0,0,0,0,0
3239,4/17/17 20:00,84.89,5.663,2,0,2
3240,4/17/17 21:00,0,0,0,0,0
3241,4/17/17 22:00,97.47,6.502,0,2,2
3242,4/17/17 23:00,30.71,2.049,1,0,1
3243,4/18/17 0:00,0,0,0,0,0
3244,4/18/17 1:00,0,0,0,0,0
3245,4/18/17 2:00,0,0,0,0,0
3246,4/18/17 3:00,0,0,0,0,0
3247,4/18/17 4:00,0,0,0,0,0
3248,4/18/17 5:00,0,0,0,0,0
3249,4/18/17 6:00,0,0,0,0,0
3250,4/18/17 7:00,0,0,0,0,0
3251,4/18/17 8:00,0,0,0,0,0
3252,4/18/17 9:00,0,0,0,0,0
3253,4/18/17 10:00,61.41,4.097,0,1,1
3254,4/18/17 11:00,0,0,0,0,0
3255,4/18/17 12:00,112.66,7.516,1,1,2
3256,4/18/17 13:00,77.34,5.159,1,1,2
3257,4/18/17 14:00,25.65,1.711,1,0,1
3258,4/18/17 15:00,0,0,0,0,0
3259,4/18/17 16:00,0,0,0,0,0
3260,4/18/17 17:00,0,0,0,0,0
3261,4/18/17 18:00,0,0,0,0,0
3262,4/18/17 19:00,0,0,0,0,0
3263,4/18/17 20:00,65.03,4.338,0,1,1
3264,4/18/17 21:00,0,0,0,0,0
3265,4/18/17 22:00,50.71,3.383,0,1,1
3266,4/18/17 23:00,54.82,3.657,1,0,1
3267,4/19/17 0:00,0,0,0,0,0
3268,4/19/17 1:00,22.87,1.526,0,1,1
3269,4/19/17 2:00,59.81,3.99,1,0,1
3270,4/19/17 3:00,0,0,0,0,0
3271,4/19/17 4:00,0,0,0,0,0
3272,4/19/17 5:00,0,0,0,0,0
3273,4/19/17 6:00,0,0,0,0,0
3274,4/19/17 7:00,0,0,0,0,0
3275,4/19/17 8:00,51.9,3.462,1,0,1
3276,4/19/17 9:00,32.06,2.139,1,0,1
3277,4/19/17 10:00,49.8,3.322,1,0,1
3278,4/19/17 11:00,0,0,0,0,0
3279,4/19/17 12:00,0,0,0,0,0
3280,4/19/17 13:00,0,0,0,0,0
3281,4/19/17 14:00,40.25,2.685,1,0,1
3282,4/19/17 15:00,0,0,0,0,0
3283,4/19/17 16:00,60.51,4.037,0,1,1
3284,4/19/17 17:00,61.37,4.094,0,1,1
3285,4/19/17 18:00,64.49,4.302,0,1,1
3286,4/19/17 19:00,54.59,3.642,1,0,1
3287,4/19/17 20:00,0,0,0,0,0
3288,4/19/17 21:00,0,0,0,0,0
3289,4/19/17 22:00,90.45,6.034,2,0,2
3290,4/19/17 23:00,98.17,6.549,2,0,2
3291,4/20/17 0:00,0,0,0,0,0
3292,4/20/17 1:00,25.42,1.696,0,1,1
3293,4/20/17 2:00,0,0,0,0,0
3294,4/20/17 3:00,0,0,0,0,0
3295,4/20/17 4:00,0,0,0,0,0
3296,4/20/17 5:00,38.13,2.544,0,1,1
3297,4/20/17 6:00,0,0,0,0,0
3298,4/20/17 7:00,0,0,0,0,0
3299,4/20/17 8:00,0,0,0,0,0
3300,4/20/17 9:00,55.64,3.712,1,0,1
3301,4/20/17 10:00,87.83,5.859,2,0,2
3302,4/20/17 11:00,0,0,0,0,0
3303,4/20/17 12:00,32.66,2.179,0,1,1
3304,4/20/17 13:00,66.95,4.466,1,0,1
3305,4/20/17 14:00,0,0,0,0,0
3306,4/20/17 15:00,47.59,3.175,0,1,1
3307,4/20/17 16:00,45.55,3.039,1,0,1
3308,4/20/17 17:00,45.97,3.067,1,0,1
3309,4/20/17 18:00,0,0,0,0,0
3310,4/20/17 19:00,206.2,13.756,0,4,4
3311,4/20/17 20:00,139.87,9.331,0,3,3
3312,4/20/17 21:00,138,9.206,1,2,3
3313,4/20/17 22:00,0,0,0,0,0
3314,4/20/17 23:00,0,0,0,0,0
3315,4/21/17 0:00,0,0,0,0,0
3316,4/21/17 1:00,0,0,0,0,0
3317,4/21/17 2:00,0,0,0,0,0
3318,4/21/17 3:00,0,0,0,0,0
3319,4/21/17 4:00,0,0,0,0,0
3320,4/21/17 5:00,0,0,0,0,0
3321,4/21/17 6:00,0,0,0,0,0
3322,4/21/17 7:00,30.92,2.063,0,1,1
3323,4/21/17 8:00,49.3,3.289,0,1,1
3324,4/21/17 9:00,114.5,7.638,2,0,2
3325,4/21/17 10:00,28.62,1.909,0,1,1
3326,4/21/17 11:00,0,0,0,0,0
3327,4/21/17 12:00,107.86,7.195,2,0,2
3328,4/21/17 13:00,0,0,0,0,0
3329,4/21/17 14:00,0,0,0,0,0
3330,4/21/17 15:00,174.56,11.645,0,3,3
3331,4/21/17 16:00,82.22,5.485,0,2,2
3332,4/21/17 17:00,0,0,0,0,0
3333,4/21/17 18:00,78.82,5.258,2,0,2
3334,4/21/17 19:00,0.46,0.031,0,1,1
3335,4/21/17 20:00,96.26,6.422,1,1,2
3336,4/21/17 21:00,0,0,0,0,0
3337,4/21/17 22:00,0,0,0,0,0
3338,4/21/17 23:00,51.64,3.445,0,1,1
3339,4/22/17 0:00,60.21,4.017,1,0,1
3340,4/22/17 1:00,0,0,0,0,0
3341,4/22/17 2:00,0,0,0,0,0
3342,4/22/17 3:00,0,0,0,0,0
3343,4/22/17 4:00,0,0,0,0,0
3344,4/22/17 5:00,0,0,0,0,0
3345,4/22/17 6:00,0,0,0,0,0
3346,4/22/17 7:00,0,0,0,0,0
3347,4/22/17 8:00,93.77,6.256,1,1,2
3348,4/22/17 9:00,0,0,0,0,0
3349,4/22/17 10:00,113.77,7.59,0,2,2
3350,4/22/17 11:00,84.02,5.605,2,0,2
3351,4/22/17 12:00,104.17,6.949,2,0,2
3352,4/22/17 13:00,142.37,9.498,1,2,3
3353,4/22/17 14:00,0,0,0,0,0
3354,4/22/17 15:00,50.7,3.382,1,0,1
3355,4/22/17 16:00,109.59,7.311,2,0,2
3356,4/22/17 17:00,0,0,0,0,0
3357,4/22/17 18:00,109.65,7.315,1,1,2
3358,4/22/17 19:00,0,0,0,0,0
3359,4/22/17 20:00,227.44,15.173,2,3,5
3360,4/22/17 21:00,36.2,2.415,0,1,1
3361,4/22/17 22:00,175.03,11.676,3,1,4
3362,4/22/17 23:00,0,0,0,0,0
3363,4/23/17 0:00,0,0,0,0,0
3364,4/23/17 1:00,0,0,0,0,0
3365,4/23/17 2:00,0,0,0,0,0
3366,4/23/17 3:00,0,0,0,0,0
3367,4/23/17 4:00,0,0,0,0,0
3368,4/23/17 5:00,0,0,0,0,0
3369,4/23/17 6:00,0,0,0,0,0
3370,4/23/17 7:00,31.39,2.094,0,1,1
3371,4/23/17 8:00,0,0,0,0,0
3372,4/23/17 9:00,50.59,3.375,0,1,1
3373,4/23/17 10:00,0,0,0,0,0
3374,4/23/17 11:00,0,0,0,0,0
3375,4/23/17 12:00,22.84,1.524,1,0,1
3376,4/23/17 13:00,0,0,0,0,0
3377,4/23/17 14:00,0,0,0,0,0
3378,4/23/17 15:00,32.18,2.147,0,1,1
3379,4/23/17 16:00,60.47,4.034,1,0,1
3380,4/23/17 17:00,0,0,0,0,0
3381,4/23/17 18:00,106.65,7.115,1,1,2
3382,4/23/17 19:00,0,0,0,0,0
3383,4/23/17 20:00,112.98,7.537,1,1,2
3384,4/23/17 21:00,0,0,0,0,0
3385,4/23/17 22:00,0,0,0,0,0
3386,4/23/17 23:00,66.34,4.426,1,1,2
3387,4/24/17 0:00,0,0,0,0,0
3388,4/24/17 1:00,0,0,0,0,0
3389,4/24/17 2:00,0,0,0,0,0
3390,4/24/17 3:00,0,0,0,0,0
3391,4/24/17 4:00,0,0,0,0,0
3392,4/24/17 5:00,0,0,0,0,0
3393,4/24/17 6:00,0,0,0,0,0
3394,4/24/17 7:00,0,0,0,0,0
3395,4/24/17 8:00,0,0,0,0,0
3396,4/24/17 9:00,0,0,0,0,0
3397,4/24/17 10:00,56.75,3.786,1,0,1
3398,4/24/17 11:00,0,0,0,0,0
3399,4/24/17 12:00,125.98,8.404,2,1,3
3400,4/24/17 13:00,47.97,3.2,1,0,1
3401,4/24/17 14:00,63.45,4.233,1,0,1
3402,4/24/17 15:00,117.67,7.85,1,1,2
3403,4/24/17 16:00,0,0,0,0,0
3404,4/24/17 17:00,49.59,3.308,0,1,1
3405,4/24/17 18:00,61.61,4.11,1,0,1
3406,4/24/17 19:00,0,0,0,0,0
3407,4/24/17 20:00,0,0,0,0,0
3408,4/24/17 21:00,86.39,5.763,1,1,2
3409,4/24/17 22:00,0,0,0,0,0
3410,4/24/17 23:00,0,0,0,0,0
3411,4/25/17 0:00,62.1,4.143,1,0,1
3412,4/25/17 1:00,0,0,0,0,0
3413,4/25/17 2:00,0,0,0,0,0
3414,4/25/17 3:00,0,0,0,0,0
3415,4/25/17 4:00,0,0,0,0,0
3416,4/25/17 5:00,0,0,0,0,0
3417,4/25/17 6:00,0,0,0,0,0
3418,4/25/17 7:00,0,0,0,0,0
3419,4/25/17 8:00,0,0,0,0,0
3420,4/25/17 9:00,0,0,0,0,0
3421,4/25/17 10:00,0,0,0,0,0
3422,4/25/17 11:00,0,0,0,0,0
3423,4/25/17 12:00,48.75,3.252,1,0,1
3424,4/25/17 13:00,83.78,5.589,1,1,2
3425,4/25/17 14:00,0,0,0,0,0
3426,4/25/17 15:00,45.9,3.062,0,1,1
3427,4/25/17 16:00,0,0,0,0,0
3428,4/25/17 17:00,0,0,0,0,0
3429,4/25/17 18:00,47.11,3.143,0,1,1
3430,4/25/17 19:00,44.78,2.987,0,1,1
3431,4/25/17 20:00,0,0,0,0,0
3432,4/25/17 21:00,0,0,0,0,0
3433,4/25/17 22:00,0,0,0,0,0
3434,4/25/17 23:00,0,0,0,0,0
3435,4/26/17 0:00,0,0,0,0,0
3436,4/26/17 1:00,0,0,0,0,0
3437,4/26/17 2:00,0,0,0,0,0
3438,4/26/17 3:00,0,0,0,0,0
3439,4/26/17 4:00,0,0,0,0,0
3440,4/26/17 5:00,0,0,0,0,0
3441,4/26/17 6:00,0,0,0,0,0
3442,4/26/17 7:00,0,0,0,0,0
3443,4/26/17 8:00,0,0,0,0,0
3444,4/26/17 9:00,112.71,7.519,0,2,2
3445,4/26/17 10:00,44.94,2.998,1,0,1
3446,4/26/17 11:00,0,0,0,0,0
3447,4/26/17 12:00,0,0,0,0,0
3448,4/26/17 13:00,28.93,1.93,0,1,1
3449,4/26/17 14:00,89.41,5.965,2,0,2
3450,4/26/17 15:00,75.99,5.069,1,1,2
3451,4/26/17 16:00,44.85,2.992,1,0,1
3452,4/26/17 17:00,0,0,0,0,0
3453,4/26/17 18:00,94.16,6.282,1,1,2
3454,4/26/17 19:00,0,0,0,0,0
