"","X","pumps","datetimehourly","section","holiday","workday","weathertype","atemp","atemX","totalsales","quantity","newcustomer","returningcustomer","day.rushhour","day.rushhour.pumps","day.delivery.expected","day.delivery.expected.accuracy","day.consump.ave","timedatepos","day_col","month_col","year_col","second_col","min_col","hour_col","queueline"
"2980",2980,2,"4/6/17 14:00",2,0,1,1,18.9,66.02,27.06,1.805,0,1,0,NA,NA,NA,NA,"2017-04-06 14:00:00",6,4,2017,0,0,14,2
"2981",2981,1,"4/6/17 15:00",3,0,1,1,17.9,64.22,0,0,0,0,0,NA,NA,NA,NA,"2017-04-06 15:00:00",6,4,2017,0,0,15,1
"2982",2982,0,"4/6/17 16:00",3,0,1,1,16.9,62.42,0,0,0,0,0,NA,NA,NA,NA,"2017-04-06 16:00:00",6,4,2017,0,0,16,0
"2983",2983,2,"4/6/17 17:00",3,0,1,1,16.55,61.79,0,0,0,0,0,NA,NA,NA,NA,"2017-04-06 17:00:00",6,4,2017,0,0,17,2
"2984",2984,0,"4/6/17 18:00",3,0,1,1,16.2,61.16,0,0,0,0,0,NA,NA,NA,NA,"2017-04-06 18:00:00",6,4,2017,0,0,18,0
"2985",2985,1,"4/6/17 19:00",3,0,1,1,15.85,60.53,0,0,0,0,0,NA,NA,NA,NA,"2017-04-06 19:00:00",6,4,2017,0,0,19,1
"2986",2986,1,"4/6/17 20:00",3,0,1,1,15.5,59.9,70.87,4.728,1,1,0,NA,NA,NA,NA,"2017-04-06 20:00:00",6,4,2017,0,0,20,1
"2987",2987,1,"4/6/17 21:00",3,0,1,1,15.15,59.27,0,0,0,0,0,NA,NA,NA,NA,"2017-04-06 21:00:00",6,4,2017,0,0,21,1
"2988",2988,3,"4/6/17 22:00",4,0,1,1,14.8,58.64,22.53,1.503,1,0,0,NA,NA,NA,NA,"2017-04-06 22:00:00",6,4,2017,0,0,22,3
"2989",2989,0,"4/6/17 23:00",4,0,1,1,16.5,61.7,0,0,0,0,0,NA,NA,NA,NA,"2017-04-06 23:00:00",6,4,2017,0,0,23,0
"2990",2990,0,"4/7/17 0:00",4,0,1,1,18.2,64.76,36.28,2.42,1,0,0,NA,NA,NA,NA,"2017-04-07 00:00:00",7,4,2017,0,0,0,0
"2991",2991,0,"4/7/17 1:00",4,0,1,1,21.8,71.24,49.66,3.313,0,1,0,NA,NA,NA,NA,"2017-04-07 01:00:00",7,4,2017,0,0,1,0
"2992",2992,1,"4/7/17 2:00",4,0,1,1,25.65,78.17,78.97,5.268,2,0,0,NA,NA,NA,NA,"2017-04-07 02:00:00",7,4,2017,0,0,2,1
"2993",2993,0,"4/7/17 3:00",4,0,1,1,29.5,85.1,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 03:00:00",7,4,2017,0,0,3,0
"2994",2994,0,"4/7/17 4:00",4,0,1,1,30.7,87.26,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 04:00:00",7,4,2017,0,0,4,0
"2995",2995,0,"4/7/17 5:00",1,0,1,1,30.8,87.44,44.22,2.95,0,1,0,NA,NA,NA,NA,"2017-04-07 05:00:00",7,4,2017,0,0,5,0
"2996",2996,0,"4/7/17 6:00",1,0,1,1,30.9,87.62,104.13,6.946,1,1,0,NA,NA,NA,NA,"2017-04-07 06:00:00",7,4,2017,0,0,6,0
"2997",2997,0,"4/7/17 7:00",1,0,1,1,31,87.8,135.58,9.044,1,2,0,NA,NA,NA,NA,"2017-04-07 07:00:00",7,4,2017,0,0,7,0
"2998",2998,0,"4/7/17 8:00",1,0,1,1,31.3,88.34,64.55,4.306,0,1,0,NA,NA,NA,NA,"2017-04-07 08:00:00",7,4,2017,0,0,8,0
"2999",2999,0,"4/7/17 9:00",1,0,1,1,29.4,84.92,35.02,2.336,0,1,0,NA,NA,NA,NA,"2017-04-07 09:00:00",7,4,2017,0,0,9,0
"3000",3000,0,"4/7/17 10:00",1,0,1,1,28,82.4,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 10:00:00",7,4,2017,0,0,10,0
"3001",3001,0,"4/7/17 11:00",2,0,1,1,25.3,77.54,49.83,3.324,0,1,0,NA,NA,NA,NA,"2017-04-07 11:00:00",7,4,2017,0,0,11,0
"3002",3002,0,"4/7/17 12:00",2,0,1,1,23.35,74.03,34.93,2.33,0,1,0,NA,NA,NA,NA,"2017-04-07 12:00:00",7,4,2017,0,0,12,0
"3003",3003,0,"4/7/17 13:00",2,0,1,1,21.4,70.52,48.66,3.246,0,1,0,NA,NA,NA,NA,"2017-04-07 13:00:00",7,4,2017,0,0,13,0
"3004",3004,1,"4/7/17 14:00",2,0,1,1,21.3,70.34,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 14:00:00",7,4,2017,0,0,14,1
"3005",3005,0,"4/7/17 15:00",3,0,1,1,20.3,68.54,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 15:00:00",7,4,2017,0,0,15,0
"3006",3006,0,"4/7/17 16:00",3,0,1,1,19.775,67.595,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 16:00:00",7,4,2017,0,0,16,0
"3007",3007,1,"4/7/17 17:00",3,0,1,1,19.25,66.65,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 17:00:00",7,4,2017,0,0,17,1
"3008",3008,0,"4/7/17 18:00",3,0,1,1,18.725,65.705,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 18:00:00",7,4,2017,0,0,18,0
"3009",3009,0,"4/7/17 19:00",3,0,1,1,18.2,64.76,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 19:00:00",7,4,2017,0,0,19,0
"3010",3010,1,"4/7/17 20:00",3,0,1,1,17.675,63.815,0,0,0,0,0,NA,NA,NA,NA,"2017-04-07 20:00:00",7,4,2017,0,0,20,1
"3011",3011,0,"4/7/17 21:00",3,0,1,1,17.15,62.87,58.33,3.891,1,0,0,NA,NA,NA,NA,"2017-04-07 21:00:00",7,4,2017,0,0,21,0
"3012",3012,1,"4/7/17 22:00",4,0,1,1,16.625,61.925,69.69,4.649,1,0,0,NA,NA,NA,NA,"2017-04-07 22:00:00",7,4,2017,0,0,22,1
"3013",3013,0,"4/7/17 23:00",4,0,1,1,16.1,60.98,31.64,2.111,0,1,0,NA,NA,NA,NA,"2017-04-07 23:00:00",7,4,2017,0,0,23,0
"3014",3014,0,"4/8/17 0:00",4,1,0,1,18,64.4,57.94,3.865,0,1,0,NA,NA,NA,NA,"2017-04-08 00:00:00",8,4,2017,0,0,0,0
"3015",3015,0,"4/8/17 1:00",4,1,0,1,21,69.8,47.82,3.19,0,1,0,NA,NA,NA,NA,"2017-04-08 01:00:00",8,4,2017,0,0,1,0
"3016",3016,0,"4/8/17 2:00",4,1,0,1,23.4,74.12,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 02:00:00",8,4,2017,0,0,2,0
"3017",3017,0,"4/8/17 3:00",4,1,0,1,25.2,77.36,170.55,11.378,0,3,0,NA,NA,NA,NA,"2017-04-08 03:00:00",8,4,2017,0,0,3,0
"3018",3018,0,"4/8/17 4:00",4,1,0,1,27.45,81.41,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 04:00:00",8,4,2017,0,0,4,0
"3019",3019,0,"4/8/17 5:00",1,1,0,1,29.7,85.46,89.81,5.991,1,1,0,NA,NA,NA,NA,"2017-04-08 05:00:00",8,4,2017,0,0,5,0
"3020",3020,0,"4/8/17 6:00",1,1,0,1,29.9,85.82,131.25,8.756,0,3,0,NA,NA,NA,NA,"2017-04-08 06:00:00",8,4,2017,0,0,6,0
"3021",3021,0,"4/8/17 7:00",1,1,0,1,30.7,87.26,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 07:00:00",8,4,2017,0,0,7,0
"3022",3022,0,"4/8/17 8:00",1,1,0,1,27.3,81.14,47.32,3.157,0,1,0,NA,NA,NA,NA,"2017-04-08 08:00:00",8,4,2017,0,0,8,0
"3023",3023,0,"4/8/17 9:00",1,1,0,1,23.9,75.02,84.49,5.636,1,1,0,NA,NA,NA,NA,"2017-04-08 09:00:00",8,4,2017,0,0,9,0
"3024",3024,0,"4/8/17 10:00",1,1,0,1,21.95,71.51,57.65,3.846,0,1,0,NA,NA,NA,NA,"2017-04-08 10:00:00",8,4,2017,0,0,10,0
"3025",3025,1,"4/8/17 11:00",2,1,0,1,20,68,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 11:00:00",8,4,2017,0,0,11,1
"3026",3026,0,"4/8/17 12:00",2,1,0,1,18.9,66.02,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 12:00:00",8,4,2017,0,0,12,0
"3027",3027,5,"4/8/17 13:00",2,1,0,1,18.38888889,65.1,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 13:00:00",8,4,2017,0,0,13,5
"3028",3028,1,"4/8/17 14:00",2,1,0,1,17.87777778,64.18,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 14:00:00",8,4,2017,0,0,14,1
"3029",3029,0,"4/8/17 15:00",3,1,0,1,17.36666667,63.26,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 15:00:00",8,4,2017,0,0,15,0
"3030",3030,4,"4/8/17 16:00",3,1,0,1,16.85555556,62.34,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 16:00:00",8,4,2017,0,0,16,4
"3031",3031,0,"4/8/17 17:00",3,1,0,1,16.34444444,61.42,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 17:00:00",8,4,2017,0,0,17,0
"3032",3032,2,"4/8/17 18:00",3,1,0,1,15.83333333,60.5,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 18:00:00",8,4,2017,0,0,18,2
"3033",3033,0,"4/8/17 19:00",3,1,0,1,15.32222222,59.58,50.91,3.396,0,1,0,NA,NA,NA,NA,"2017-04-08 19:00:00",8,4,2017,0,0,19,0
"3034",3034,4,"4/8/17 20:00",3,1,0,1,14.81111111,58.66,73.11,4.877,0,2,0,NA,NA,NA,NA,"2017-04-08 20:00:00",8,4,2017,0,0,20,4
"3035",3035,8,"4/8/17 21:00",3,1,0,1,14.3,57.74,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 21:00:00",8,4,2017,0,0,21,8
"3036",3036,1,"4/8/17 22:00",4,1,0,1,15.2,59.36,44.97,3,0,1,0,NA,NA,NA,NA,"2017-04-08 22:00:00",8,4,2017,0,0,22,1
"3037",3037,0,"4/8/17 23:00",4,1,0,1,15.9,60.62,0,0,0,0,0,NA,NA,NA,NA,"2017-04-08 23:00:00",8,4,2017,0,0,23,0
"3038",3038,0,"4/9/17 0:00",4,1,0,1,16.6,61.88,48.75,3.252,0,1,0,NA,NA,NA,NA,"2017-04-09 00:00:00",9,4,2017,0,0,0,0
"3039",3039,0,"4/9/17 1:00",4,1,0,1,19.15,66.47,28.32,1.889,0,1,0,NA,NA,NA,NA,"2017-04-09 01:00:00",9,4,2017,0,0,1,0
"3040",3040,3,"4/9/17 2:00",4,1,0,1,21.7,71.06,48.4,3.229,0,1,0,NA,NA,NA,NA,"2017-04-09 02:00:00",9,4,2017,0,0,2,3
"3041",3041,0,"4/9/17 3:00",4,1,0,1,24.7,76.46,57.1,3.809,0,1,0,NA,NA,NA,NA,"2017-04-09 03:00:00",9,4,2017,0,0,3,0
"3042",3042,0,"4/9/17 4:00",4,1,0,1,25.1,77.18,54.67,3.647,1,0,0,NA,NA,NA,NA,"2017-04-09 04:00:00",9,4,2017,0,0,4,0
"3043",3043,0,"4/9/17 5:00",1,1,0,1,26.5,79.7,61.58,4.108,0,1,0,NA,NA,NA,NA,"2017-04-09 05:00:00",9,4,2017,0,0,5,0
"3044",3044,0,"4/9/17 6:00",1,1,0,1,26.6,79.88,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 06:00:00",9,4,2017,0,0,6,0
"3045",3045,0,"4/9/17 7:00",1,1,0,1,26.4,79.52,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 07:00:00",9,4,2017,0,0,7,0
"3046",3046,0,"4/9/17 8:00",1,1,0,1,25.06666667,77.12,30.34,2.024,0,1,0,NA,NA,NA,NA,"2017-04-09 08:00:00",9,4,2017,0,0,8,0
"3047",3047,0,"4/9/17 9:00",1,1,0,1,23.73333333,74.72,51.84,3.458,0,1,0,NA,NA,NA,NA,"2017-04-09 09:00:00",9,4,2017,0,0,9,0
"3048",3048,0,"4/9/17 10:00",1,1,0,1,22.4,72.32,116.13,7.747,2,0,0,NA,NA,NA,NA,"2017-04-09 10:00:00",9,4,2017,0,0,10,0
"3049",3049,0,"4/9/17 11:00",2,1,0,1,20.6,69.08,168.39,11.233,1,2,0,NA,NA,NA,NA,"2017-04-09 11:00:00",9,4,2017,0,0,11,0
"3050",3050,1,"4/9/17 12:00",2,1,0,1,18.7,65.66,85.38,5.696,1,1,0,NA,NA,NA,NA,"2017-04-09 12:00:00",9,4,2017,0,0,12,1
"3051",3051,1,"4/9/17 13:00",2,1,0,1,18.4,65.12,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 13:00:00",9,4,2017,0,0,13,1
"3052",3052,2,"4/9/17 14:00",2,1,0,1,17.9,64.22,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 14:00:00",9,4,2017,0,0,14,2
"3053",3053,1,"4/9/17 15:00",3,1,0,1,18.01666667,64.43,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 15:00:00",9,4,2017,0,0,15,1
"3054",3054,1,"4/9/17 16:00",3,1,0,1,18.13333333,64.64,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 16:00:00",9,4,2017,0,0,16,1
"3055",3055,0,"4/9/17 17:00",3,1,0,1,18.25,64.85,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 17:00:00",9,4,2017,0,0,17,0
"3056",3056,0,"4/9/17 18:00",3,1,0,1,18.36666667,65.06,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 18:00:00",9,4,2017,0,0,18,0
"3057",3057,0,"4/9/17 19:00",3,1,0,1,18.48333333,65.27,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 19:00:00",9,4,2017,0,0,19,0
"3058",3058,0,"4/9/17 20:00",3,1,0,1,18.6,65.48,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 20:00:00",9,4,2017,0,0,20,0
"3059",3059,0,"4/9/17 21:00",3,1,0,1,18.71666667,65.69,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 21:00:00",9,4,2017,0,0,21,0
"3060",3060,1,"4/9/17 22:00",4,1,0,1,18.83333333,65.9,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 22:00:00",9,4,2017,0,0,22,1
"3061",3061,5,"4/9/17 23:00",4,1,0,1,18.95,66.11,0,0,0,0,0,NA,NA,NA,NA,"2017-04-09 23:00:00",9,4,2017,0,0,23,5
"3062",3062,3,"4/10/17 0:00",4,0,1,1,19.06666667,66.32,50.71,3.383,0,1,0,NA,NA,NA,NA,"2017-04-10 00:00:00",10,4,2017,0,0,0,3
"3063",3063,0,"4/10/17 1:00",4,0,1,1,19.18333333,66.53,167.69,11.187,2,2,0,NA,NA,NA,NA,"2017-04-10 01:00:00",10,4,2017,0,0,1,0
"3064",3064,0,"4/10/17 2:00",4,0,1,1,19.3,66.74,53.08,3.541,1,0,0,NA,NA,NA,NA,"2017-04-10 02:00:00",10,4,2017,0,0,2,0
"3065",3065,0,"4/10/17 3:00",4,0,1,1,22.9,73.22,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 03:00:00",10,4,2017,0,0,3,0
"3066",3066,1,"4/10/17 4:00",4,0,1,1,23.7,74.66,120.93,8.067,3,0,0,NA,NA,NA,NA,"2017-04-10 04:00:00",10,4,2017,0,0,4,1
"3067",3067,0,"4/10/17 5:00",1,0,1,1,24.05,75.29,134.36,8.963,1,1,0,NA,NA,NA,NA,"2017-04-10 05:00:00",10,4,2017,0,0,5,0
"3068",3068,0,"4/10/17 6:00",1,0,1,1,24.4,75.92,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 06:00:00",10,4,2017,0,0,6,0
"3069",3069,0,"4/10/17 7:00",1,0,1,1,25.4,77.72,57.29,3.822,0,1,0,NA,NA,NA,NA,"2017-04-10 07:00:00",10,4,2017,0,0,7,0
"3070",3070,0,"4/10/17 8:00",1,0,1,1,23.3,73.94,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 08:00:00",10,4,2017,0,0,8,0
"3071",3071,0,"4/10/17 9:00",1,0,1,1,21.2,70.16,53.72,3.584,0,1,0,NA,NA,NA,NA,"2017-04-10 09:00:00",10,4,2017,0,0,9,0
"3072",3072,1,"4/10/17 10:00",1,0,1,1,19.3,66.74,19.65,1.311,1,0,0,NA,NA,NA,NA,"2017-04-10 10:00:00",10,4,2017,0,0,10,1
"3073",3073,0,"4/10/17 11:00",2,0,1,1,17.4,63.32,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 11:00:00",10,4,2017,0,0,11,0
"3074",3074,0,"4/10/17 12:00",2,0,1,1,16.56666667,61.82,54.7,3.649,1,0,0,NA,NA,NA,NA,"2017-04-10 12:00:00",10,4,2017,0,0,12,0
"3075",3075,1,"4/10/17 13:00",2,0,1,1,15.73333333,60.32,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 13:00:00",10,4,2017,0,0,13,1
"3076",3076,0,"4/10/17 14:00",2,0,1,1,14.9,58.82,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 14:00:00",10,4,2017,0,0,14,0
"3077",3077,0,"4/10/17 15:00",3,0,1,1,14.68888889,58.44,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 15:00:00",10,4,2017,0,0,15,0
"3078",3078,0,"4/10/17 16:00",3,0,1,1,14.47777778,58.06,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 16:00:00",10,4,2017,0,0,16,0
"3079",3079,0,"4/10/17 17:00",3,0,1,1,14.26666667,57.68,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 17:00:00",10,4,2017,0,0,17,0
"3080",3080,1,"4/10/17 18:00",3,0,1,1,14.05555556,57.3,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 18:00:00",10,4,2017,0,0,18,1
"3081",3081,0,"4/10/17 19:00",3,0,1,1,13.84444444,56.92,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 19:00:00",10,4,2017,0,0,19,0
"3082",3082,1,"4/10/17 20:00",3,0,1,1,13.63333333,56.54,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 20:00:00",10,4,2017,0,0,20,1
"3083",3083,1,"4/10/17 21:00",3,0,1,1,13.42222222,56.16,47.01,3.136,0,1,0,NA,NA,NA,NA,"2017-04-10 21:00:00",10,4,2017,0,0,21,1
"3084",3084,1,"4/10/17 22:00",4,0,1,1,13.21111111,55.78,0,0,0,0,0,NA,NA,NA,NA,"2017-04-10 22:00:00",10,4,2017,0,0,22,1
"3085",3085,4,"4/10/17 23:00",4,0,1,1,13,55.4,62.1,4.143,0,1,0,NA,NA,NA,NA,"2017-04-10 23:00:00",10,4,2017,0,0,23,4
"3086",3086,1,"4/11/17 0:00",4,0,1,1,15.05,59.09,57.19,3.815,0,1,0,NA,NA,NA,NA,"2017-04-11 00:00:00",11,4,2017,0,0,0,1
"3087",3087,0,"4/11/17 1:00",4,0,1,1,17.1,62.78,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 01:00:00",11,4,2017,0,0,1,0
"3088",3088,1,"4/11/17 2:00",4,0,1,1,18.9,66.02,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 02:00:00",11,4,2017,0,0,2,1
"3089",3089,0,"4/11/17 3:00",4,0,1,1,20.3,68.54,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 03:00:00",11,4,2017,0,0,3,0
"3090",3090,0,"4/11/17 5:00",1,0,1,1,21.7,71.06,7.05,0.47,0,1,0,NA,NA,NA,NA,"2017-04-11 05:00:00",11,4,2017,0,0,5,0
"3091",3091,0,"4/11/17 6:00",1,0,1,1,23.1,73.58,63.03,4.205,0,1,0,NA,NA,NA,NA,"2017-04-11 06:00:00",11,4,2017,0,0,6,0
"3092",3092,0,"4/11/17 7:00",1,0,1,1,24.5,76.1,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 07:00:00",11,4,2017,0,0,7,0
"3093",3093,0,"4/11/17 8:00",1,0,1,1,25.5,77.9,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 08:00:00",11,4,2017,0,0,8,0
"3094",3094,0,"4/11/17 9:00",1,0,1,1,24.1,75.38,94.15,6.281,1,1,0,NA,NA,NA,NA,"2017-04-11 09:00:00",11,4,2017,0,0,9,0
"3095",3095,0,"4/11/17 10:00",1,0,1,1,22.7,72.86,60.63,4.045,0,1,0,NA,NA,NA,NA,"2017-04-11 10:00:00",11,4,2017,0,0,10,0
"3096",3096,0,"4/11/17 11:00",2,0,1,1,22.4,72.32,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 11:00:00",11,4,2017,0,0,11,0
"3097",3097,0,"4/11/17 12:00",2,0,1,1,20.4,68.72,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 12:00:00",11,4,2017,0,0,12,0
"3098",3098,0,"4/11/17 13:00",2,0,1,1,18.75,65.75,33.55,2.238,0,1,0,NA,NA,NA,NA,"2017-04-11 13:00:00",11,4,2017,0,0,13,0
"3099",3099,0,"4/11/17 14:00",2,0,1,1,17.1,62.78,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 14:00:00",11,4,2017,0,0,14,0
"3100",3100,0,"4/11/17 15:00",3,0,1,1,16.91818182,62.45272727,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 15:00:00",11,4,2017,0,0,15,0
"3101",3101,0,"4/11/17 16:00",3,0,1,1,16.73636364,62.12545455,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 16:00:00",11,4,2017,0,0,16,0
"3102",3102,0,"4/11/17 17:00",3,0,1,1,16.55454545,61.79818182,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 17:00:00",11,4,2017,0,0,17,0
"3103",3103,0,"4/11/17 18:00",3,0,1,1,16.37272727,61.47090909,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 18:00:00",11,4,2017,0,0,18,0
"3104",3104,10,"4/11/17 19:00",3,0,1,1,16.19090909,61.14363636,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 19:00:00",11,4,2017,0,0,19,10
"3105",3105,4,"4/11/17 20:00",3,0,1,1,16.00909091,60.81636364,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 20:00:00",11,4,2017,0,0,20,4
"3106",3106,1,"4/11/17 21:00",3,0,1,1,15.82727273,60.48909091,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 21:00:00",11,4,2017,0,0,21,1
"3107",3107,1,"4/11/17 22:00",4,0,1,1,15.64545455,60.16181818,0,0,0,0,0,NA,NA,NA,NA,"2017-04-11 22:00:00",11,4,2017,0,0,22,1
"3108",3108,1,"4/11/17 23:00",4,0,1,1,15.46363636,59.83454545,46.39,3.095,1,0,0,NA,NA,NA,NA,"2017-04-11 23:00:00",11,4,2017,0,0,23,1
"3109",3109,0,"4/12/17 0:00",4,0,1,1,15.28181818,59.50727273,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 00:00:00",12,4,2017,0,0,0,0
"3110",3110,0,"4/12/17 1:00",4,0,1,1,15.1,59.18,97.42,6.499,1,1,0,NA,NA,NA,NA,"2017-04-12 01:00:00",12,4,2017,0,0,1,0
"3111",3111,0,"4/12/17 2:00",4,0,1,1,18.85,65.93,56.15,3.746,0,1,0,NA,NA,NA,NA,"2017-04-12 02:00:00",12,4,2017,0,0,2,0
"3112",3112,0,"4/12/17 3:00",4,0,1,1,22.6,72.68,103.34,6.894,0,2,0,NA,NA,NA,NA,"2017-04-12 03:00:00",12,4,2017,0,0,3,0
"3113",3113,0,"4/12/17 4:00",4,0,1,1,24.8,76.64,58.61,3.91,1,0,0,NA,NA,NA,NA,"2017-04-12 04:00:00",12,4,2017,0,0,4,0
"3114",3114,0,"4/12/17 5:00",1,0,1,1,27.8,82.04,103.85,6.928,0,2,0,NA,NA,NA,NA,"2017-04-12 05:00:00",12,4,2017,0,0,5,0
"3115",3115,0,"4/12/17 6:00",1,0,1,1,29.2,84.56,18.77,1.252,1,0,0,NA,NA,NA,NA,"2017-04-12 06:00:00",12,4,2017,0,0,6,0
"3116",3116,0,"4/12/17 7:00",1,0,1,1,29.5,85.1,30.16,2.012,1,0,0,NA,NA,NA,NA,"2017-04-12 07:00:00",12,4,2017,0,0,7,0
"3117",3117,0,"4/12/17 8:00",1,0,1,1,29,84.2,81.41,5.431,1,1,0,NA,NA,NA,NA,"2017-04-12 08:00:00",12,4,2017,0,0,8,0
"3118",3118,0,"4/12/17 9:00",1,0,1,1,27.9,82.22,87.14,5.813,1,1,0,NA,NA,NA,NA,"2017-04-12 09:00:00",12,4,2017,0,0,9,0
"3119",3119,0,"4/12/17 10:00",1,0,1,1,26.2,79.16,146.54,9.776,0,3,0,NA,NA,NA,NA,"2017-04-12 10:00:00",12,4,2017,0,0,10,0
"3120",3120,0,"4/12/17 11:00",2,0,1,1,23,73.4,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 11:00:00",12,4,2017,0,0,11,0
"3121",3121,0,"4/12/17 12:00",2,0,1,1,22.2,71.96,142.12,9.481,1,2,0,NA,NA,NA,NA,"2017-04-12 12:00:00",12,4,2017,0,0,12,0
"3122",3122,1,"4/12/17 13:00",2,0,1,1,21.05,69.89,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 13:00:00",12,4,2017,0,0,13,1
"3123",3123,4,"4/12/17 14:00",2,0,1,1,19.9,67.82,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 14:00:00",12,4,2017,0,0,14,4
"3124",3124,0,"4/12/17 15:00",3,0,1,1,19.17777778,66.52,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 15:00:00",12,4,2017,0,0,15,0
"3125",3125,1,"4/12/17 16:00",3,0,1,1,18.45555556,65.22,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 16:00:00",12,4,2017,0,0,16,1
"3126",3126,0,"4/12/17 17:00",3,0,1,1,17.73333333,63.92,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 17:00:00",12,4,2017,0,0,17,0
"3127",3127,1,"4/12/17 18:00",3,0,1,1,17.01111111,62.62,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 18:00:00",12,4,2017,0,0,18,1
"3128",3128,1,"4/12/17 19:00",3,0,1,1,16.28888889,61.32,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 19:00:00",12,4,2017,0,0,19,1
"3129",3129,1,"4/12/17 20:00",3,0,1,1,15.56666667,60.02,0,0,0,0,0,NA,NA,NA,NA,"2017-04-12 20:00:00",12,4,2017,0,0,20,1
"3130",3130,1,"4/12/17 21:00",3,0,1,1,14.84444444,58.72,39.17,2.613,0,1,0,NA,NA,NA,NA,"2017-04-12 21:00:00",12,4,2017,0,0,21,1
"3131",3131,2,"4/12/17 22:00",4,0,1,1,14.12222222,57.42,50.28,3.354,0,1,0,NA,NA,NA,NA,"2017-04-12 22:00:00",12,4,2017,0,0,22,2
"3132",3132,12,"4/12/17 23:00",4,0,1,1,13.4,56.12,91.78,6.123,0,2,0,NA,NA,NA,NA,"2017-04-12 23:00:00",12,4,2017,0,0,23,12
"3133",3133,3,"4/13/17 0:00",4,0,1,1,15.4,59.72,0,0,0,0,0,NA,NA,NA,NA,"2017-04-13 00:00:00",13,4,2017,0,0,0,3
